,Administrador,Usuario,mini juego,color presionado,dificultad,fecha,Juego,botón correcto,tiempo de interacción,número de interacción,auto push,tiempo de lección,tiempo de sesión
1139,nicolas,nicolas,figuras y colores,yellow,Episodio 1,2024-01-02 09:29:55,Cadetes,1,0.2164552,4.0,0.0,0.0,0.0
1140,nicolas,nicolas,figuras y colores,sin color,Episodio 1,2024-01-02 09:30:01,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1141,nicolas,nicolas,partes del cuerpo,yellow,Episodio 1,2024-01-02 09:30:40,Cadetes,0,1.776285,1.0,0.0,0.0,0.0
1142,nicolas,nicolas,partes del cuerpo,yellow,Episodio 1,2024-01-02 09:30:41,Cadetes,0,2.359726,2.0,0.0,0.0,0.0
1143,nicolas,nicolas,partes del cuerpo,yellow,Episodio 1,2024-01-02 09:30:42,Cadetes,0,3.97678,3.0,0.0,0.0,0.0
1144,nicolas,nicolas,partes del cuerpo,yellow,Episodio 1,2024-01-02 09:30:45,Cadetes,0,7.076493,4.0,0.0,0.0,0.0
1145,nicolas,nicolas,partes del cuerpo,yellow,Episodio 1,2024-01-02 09:31:04,Cadetes,0,4.4,5.0,0.0,0.0,0.0
1146,nicolas,nicolas,partes del cuerpo,violet,Episodio 1,2024-01-02 09:31:06,Cadetes,1,4.4,6.0,0.0,0.0,0.0
1147,nicolas,nicolas,partes del cuerpo,violet,Episodio 1,2024-01-02 09:31:16,Cadetes,1,4.117274,7.0,0.0,0.0,0.0
1148,nicolas,nicolas,partes del cuerpo,violet,Episodio 1,2024-01-02 09:31:23,Cadetes,1,1.133389,8.0,0.0,0.0,0.0
1149,nicolas,nicolas,partes del cuerpo,violet,Episodio 1,2024-01-02 09:31:32,Cadetes,1,3.083558,9.0,0.0,0.0,0.0
1150,nicolas,nicolas,partes del cuerpo,sin color,Episodio 1,2024-01-02 09:31:38,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1151,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:32:41,Cadetes,0,0.0,1.0,0.0,0.0,0.0
1152,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:32:41,Cadetes,1,1.892124,2.0,0.0,0.0,0.0
1153,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:05,Cadetes,1,7.359552,3.0,0.0,0.0,0.0
1154,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:16,Cadetes,1,2.283238,4.0,0.0,0.0,0.0
1155,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:26,Cadetes,1,1.000006,5.0,0.0,0.0,0.0
1156,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:46,Cadetes,0,0.0166323,6.0,0.0,0.0,0.0
1157,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:47,Cadetes,0,0.0166323,7.0,0.0,0.0,0.0
1158,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:47,Cadetes,0,0.0166323,8.0,0.0,0.0,0.0
1159,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:47,Cadetes,0,0.0166323,9.0,0.0,0.0,0.0
1160,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:47,Cadetes,0,0.0166323,10.0,0.0,0.0,0.0
1161,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:47,Cadetes,0,0.0166323,11.0,0.0,0.0,0.0
1162,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:47,Cadetes,0,0.0166323,12.0,0.0,0.0,0.0
1163,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:47,Cadetes,0,0.0166323,13.0,0.0,0.0,0.0
1164,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:47,Cadetes,0,0.0166323,14.0,0.0,0.0,0.0
1165,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:48,Cadetes,0,0.0166323,15.0,0.0,0.0,0.0
1166,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:48,Cadetes,0,0.0166323,16.0,0.0,0.0,0.0
1167,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:48,Cadetes,0,0.0166323,17.0,0.0,0.0,0.0
1168,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:48,Cadetes,0,0.0166323,18.0,0.0,0.0,0.0
1169,nicolas,nicolas,sonidos y animales,yellow,Episodio 2,2024-01-02 09:35:57,Cadetes,1,0.8998618,19.0,0.0,0.0,0.0
1170,nicolas,nicolas,sonidos y animales,sin color,Episodio 2,2024-01-02 09:36:06,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1171,nicolas,nicolas,animales y colores,yellow,Episodio 2,2024-01-02 09:36:53,Cadetes,0,0.0,1.0,0.0,0.0,0.0
1172,nicolas,nicolas,animales y colores,yellow,Episodio 2,2024-01-02 09:37:12,Cadetes,0,19.43422,2.0,0.0,0.0,0.0
1173,nicolas,nicolas,animales y colores,violet,Episodio 2,2024-01-02 09:37:16,Cadetes,1,4.4,3.0,0.0,0.0,0.0
1174,nicolas,nicolas,animales y colores,violet,Episodio 2,2024-01-02 09:37:31,Cadetes,1,7.175232,4.0,0.0,0.0,0.0
1175,nicolas,nicolas,animales y colores,yellow,Episodio 2,2024-01-02 09:37:47,Cadetes,0,16.30124,5.0,0.0,0.0,0.0
1176,nicolas,nicolas,animales y colores,violet,Episodio 2,2024-01-02 09:38:06,Cadetes,1,4.4,6.0,0.0,0.0,0.0
1177,nicolas,nicolas,animales y colores,violet,Episodio 2,2024-01-02 09:38:35,Cadetes,1,20.37225,7.0,0.0,0.0,0.0
1178,nicolas,nicolas,animales y colores,sin color,Episodio 2,2024-01-02 09:38:43,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1179,nicolas,nicolas,figuras y colores,yellow,Episodio 2,2024-01-02 09:39:22,Cadetes,0,0.0,1.0,0.0,0.0,0.0
1180,nicolas,nicolas,figuras y colores,yellow,Episodio 2,2024-01-02 09:39:25,Cadetes,0,0.0,2.0,0.0,0.0,0.0
1181,nicolas,nicolas,figuras y colores,violet,Episodio 2,2024-01-02 09:39:26,Cadetes,0,0.0,3.0,0.0,0.0,0.0
1182,nicolas,nicolas,figuras y colores,yellow,Episodio 2,2024-01-02 09:39:27,Cadetes,0,0.0,4.0,0.0,0.0,0.0
1183,nicolas,nicolas,figuras y colores,violet,Episodio 2,2024-01-02 09:39:28,Cadetes,0,0.0,5.0,0.0,0.0,0.0
1184,nicolas,nicolas,figuras y colores,green,Episodio 2,2024-01-02 09:39:29,Cadetes,1,8.423166,6.0,0.0,0.0,0.0
1185,nicolas,nicolas,figuras y colores,green,Episodio 2,2024-01-02 09:39:34,Cadetes,1,0.7665852,7.0,0.0,0.0,0.0
1186,nicolas,nicolas,figuras y colores,green,Episodio 2,2024-01-02 09:39:43,Cadetes,1,2.516753,8.0,0.0,0.0,0.0
1187,nicolas,nicolas,figuras y colores,green,Episodio 2,2024-01-02 09:39:50,Cadetes,1,1.383282,9.0,0.0,0.0,0.0
1188,nicolas,nicolas,figuras y colores,sin color,Episodio 2,2024-01-02 09:39:56,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1189,nicolas,nicolas,partes del cuerpo,yellow,Episodio 2,2024-01-02 09:40:37,Cadetes,0,3.055094,1.0,0.0,0.0,0.0
1190,nicolas,nicolas,partes del cuerpo,blue,Episodio 2,2024-01-02 09:41:16,Cadetes,1,4.4,2.0,0.0,0.0,0.0
1191,nicolas,nicolas,partes del cuerpo,yellow,Episodio 2,2024-01-02 09:41:38,Cadetes,0,16.38419,3.0,0.0,0.0,0.0
1192,nicolas,nicolas,partes del cuerpo,violet,Episodio 2,2024-01-02 09:41:39,Cadetes,0,17.08448,4.0,0.0,0.0,0.0
1193,nicolas,nicolas,partes del cuerpo,yellow,Episodio 2,2024-01-02 09:41:49,Cadetes,0,4.4,5.0,0.0,0.0,0.0
1194,nicolas,nicolas,partes del cuerpo,blue,Episodio 2,2024-01-02 09:42:02,Cadetes,1,4.4,6.0,0.0,0.0,0.0
1195,nicolas,nicolas,partes del cuerpo,blue,Episodio 2,2024-01-02 09:42:24,Cadetes,1,16.05102,7.0,0.0,0.0,0.0
1196,nicolas,nicolas,partes del cuerpo,green,Episodio 2,2024-01-02 09:42:32,Cadetes,0,1.550485,8.0,0.0,0.0,0.0
1197,nicolas,nicolas,partes del cuerpo,yellow,Episodio 2,2024-01-02 09:42:39,Cadetes,0,8.633839,9.0,0.0,0.0,0.0
1198,nicolas,nicolas,partes del cuerpo,blue,Episodio 2,2024-01-02 09:42:39,Cadetes,1,9.234581,10.0,0.0,0.0,0.0
1199,nicolas,nicolas,partes del cuerpo,sin color,Episodio 2,2024-01-02 09:42:45,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1200,nicolas,nicolas,sonidos y animales,green,Episodio 3,2024-01-02 09:43:58,Cadetes,0,0.0,1.0,0.0,0.0,0.0
1201,nicolas,nicolas,sonidos y animales,green,Episodio 3,2024-01-02 09:44:23,Cadetes,0,4.4,2.0,0.0,0.0,0.0
1202,nicolas,nicolas,sonidos y animales,green,Episodio 3,2024-01-02 09:44:26,Cadetes,0,4.4,3.0,0.0,0.0,0.0
1203,nicolas,nicolas,sonidos y animales,green,Episodio 3,2024-01-02 09:44:39,Cadetes,1,4.4,4.0,0.0,0.0,0.0
1204,nicolas,nicolas,sonidos y animales,violet,Episodio 3,2024-01-02 09:45:03,Cadetes,0,4.4,5.0,0.0,0.0,0.0
1205,nicolas,nicolas,sonidos y animales,violet,Episodio 3,2024-01-02 09:45:11,Cadetes,0,4.4,6.0,0.0,0.0,0.0
1206,nicolas,nicolas,sonidos y animales,violet,Episodio 3,2024-01-02 09:45:13,Cadetes,1,4.4,7.0,0.0,0.0,0.0
1207,nicolas,nicolas,sonidos y animales,green,Episodio 3,2024-01-02 09:45:41,Cadetes,0,4.4,8.0,0.0,0.0,0.0
1208,nicolas,nicolas,sonidos y animales,green,Episodio 3,2024-01-02 09:45:55,Cadetes,1,4.4,9.0,0.0,0.0,0.0
1209,nicolas,nicolas,sonidos y animales,violet,Episodio 3,2024-01-02 09:46:23,Cadetes,1,18.23434,10.0,0.0,0.0,0.0
1210,nicolas,nicolas,sonidos y animales,green,Episodio 3,2024-01-02 09:46:36,Cadetes,0,13.56743,11.0,0.0,0.0,0.0
1211,nicolas,nicolas,sonidos y animales,green,Episodio 3,2024-01-02 09:46:50,Cadetes,1,18.20091,12.0,0.0,0.0,0.0
1212,nicolas,nicolas,sonidos y animales,sin color,Episodio 3,2024-01-02 09:46:59,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1213,nicolas,nicolas,animales y colores,blue,Episodio 3,2024-01-02 09:48:29,Cadetes,1,4.4,1.0,0.0,0.0,0.0
1214,nicolas,nicolas,animales y colores,yellow,Episodio 3,2024-01-02 09:48:49,Cadetes,0,20.63457,2.0,0.0,0.0,0.0
1215,nicolas,nicolas,animales y colores,green,Episodio 3,2024-01-02 09:49:00,Cadetes,1,4.4,3.0,0.0,0.0,0.0
1216,nicolas,nicolas,animales y colores,green,Episodio 3,2024-01-02 09:49:30,Cadetes,0,4.4,4.0,0.0,0.0,0.0
1217,nicolas,nicolas,animales y colores,blue,Episodio 3,2024-01-02 09:49:32,Cadetes,1,4.4,5.0,0.0,0.0,0.0
1218,nicolas,nicolas,animales y colores,yellow,Episodio 3,2024-01-02 09:50:07,Cadetes,0,4.4,6.0,0.0,0.0,0.0
1219,nicolas,nicolas,animales y colores,green,Episodio 3,2024-01-02 09:50:31,Cadetes,1,4.4,7.0,0.0,0.0,0.0
1220,nicolas,nicolas,animales y colores,green,Episodio 3,2024-01-02 09:50:56,Cadetes,0,4.4,8.0,0.0,0.0,0.0
1221,nicolas,nicolas,animales y colores,blue,Episodio 3,2024-01-02 09:51:09,Cadetes,1,4.4,9.0,0.0,0.0,0.0
1222,nicolas,nicolas,animales y colores,sin color,Episodio 3,2024-01-02 09:51:17,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1223,nicolas,nicolas,figuras y colores,yellow,Episodio 3,2024-01-02 09:52:04,Cadetes,0,0.0,1.0,0.0,0.0,0.0
1224,nicolas,nicolas,figuras y colores,yellow,Episodio 3,2024-01-02 09:52:04,Cadetes,0,0.0,2.0,0.0,0.0,0.0
1225,nicolas,nicolas,figuras y colores,yellow,Episodio 3,2024-01-02 09:52:05,Cadetes,0,0.0,3.0,0.0,0.0,0.0
1226,nicolas,nicolas,figuras y colores,yellow,Episodio 3,2024-01-02 09:52:06,Cadetes,0,0.0,4.0,0.0,0.0,0.0
1227,nicolas,nicolas,figuras y colores,yellow,Episodio 3,2024-01-02 09:52:11,Cadetes,0,0.0,5.0,0.0,0.0,0.0
1228,nicolas,nicolas,figuras y colores,green,Episodio 3,2024-01-02 09:52:13,Cadetes,0,0.0,6.0,0.0,0.0,0.0
1229,nicolas,nicolas,figuras y colores,green,Episodio 3,2024-01-02 09:52:14,Cadetes,0,0.0,7.0,0.0,0.0,0.0
1230,nicolas,nicolas,figuras y colores,yellow,Episodio 3,2024-01-02 09:52:15,Cadetes,0,0.0,8.0,0.0,0.0,0.0
1231,nicolas,nicolas,figuras y colores,yellow,Episodio 3,2024-01-02 09:52:17,Cadetes,0,0.0,9.0,0.0,0.0,0.0
1232,nicolas,nicolas,figuras y colores,yellow,Episodio 3,2024-01-02 09:52:22,Cadetes,0,0.0,10.0,0.0,0.0,0.0
1233,nicolas,nicolas,figuras y colores,green,Episodio 3,2024-01-02 09:52:25,Cadetes,0,0.0,11.0,0.0,0.0,0.0
1234,nicolas,nicolas,figuras y colores,yellow,Episodio 3,2024-01-02 09:52:26,Cadetes,0,0.0,12.0,0.0,0.0,0.0
1235,nicolas,nicolas,figuras y colores,yellow,Episodio 3,2024-01-02 09:52:34,Cadetes,0,0.0,13.0,0.0,0.0,0.0
1236,nicolas,nicolas,figuras y colores,blue,Episodio 3,2024-01-02 09:52:39,Cadetes,1,4.4,14.0,0.0,0.0,0.0
1237,nicolas,nicolas,figuras y colores,blue,Episodio 3,2024-01-02 09:53:23,Cadetes,0,0.0,15.0,0.0,0.0,0.0
1238,nicolas,nicolas,figuras y colores,yellow,Episodio 3,2024-01-02 09:53:23,Cadetes,0,0.0,16.0,0.0,0.0,0.0
1239,nicolas,nicolas,figuras y colores,blue,Episodio 3,2024-01-02 09:53:24,Cadetes,0,0.0,17.0,0.0,0.0,0.0
1240,nicolas,nicolas,figuras y colores,violet,Episodio 3,2024-01-02 09:53:27,Cadetes,1,4.4,18.0,0.0,0.0,0.0
1241,nicolas,nicolas,figuras y colores,blue,Episodio 3,2024-01-02 09:54:15,Cadetes,1,4.4,19.0,0.0,0.0,0.0
1242,nicolas,nicolas,figuras y colores,yellow,Episodio 3,2024-01-02 09:54:36,Cadetes,0,0.0,4.8,0.0,0.0,0.0
1243,nicolas,nicolas,figuras y colores,yellow,Episodio 3,2024-01-02 09:54:37,Cadetes,0,0.0,4.8,0.0,0.0,0.0
1244,nicolas,nicolas,figuras y colores,violet,Episodio 3,2024-01-02 09:54:43,Cadetes,1,4.4,4.8,0.0,0.0,0.0
1245,nicolas,nicolas,figuras y colores,green,Episodio 3,2024-01-02 09:54:56,Cadetes,0,0.0,4.8,0.0,0.0,0.0
1246,nicolas,nicolas,figuras y colores,yellow,Episodio 3,2024-01-02 09:54:56,Cadetes,0,0.0,4.8,0.0,0.0,0.0
1247,nicolas,nicolas,figuras y colores,blue,Episodio 3,2024-01-02 09:54:57,Cadetes,1,7.234946,4.8,0.0,0.0,0.0
1248,nicolas,nicolas,figuras y colores,sin color,Episodio 3,2024-01-02 09:55:02,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1249,nicolas,nicolas,Sin interacción,sin color,Episodio 3,2024-01-02 09:55:02,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1250,AUSTIN,AUSTIN,sonidos y animales,blue,Episodio 1,2024-01-02 13:06:20,Cadetes,1,9.950773,1.0,0.0,0.0,0.0
1251,AUSTIN,AUSTIN,sonidos y animales,blue,Episodio 1,2024-01-02 13:06:36,Cadetes,1,8.000467,2.0,0.0,0.0,0.0
1252,AUSTIN,AUSTIN,sonidos y animales,blue,Episodio 1,2024-01-02 13:06:51,Cadetes,1,6.666574,3.0,0.0,0.0,0.0
1253,AUSTIN,AUSTIN,sonidos y animales,blue,Episodio 1,2024-01-02 13:07:24,Cadetes,0,4.4,4.0,0.0,0.0,0.0
1254,AUSTIN,AUSTIN,sonidos y animales,blue,Episodio 1,2024-01-02 13:07:24,Cadetes,1,4.4,5.0,0.0,0.0,0.0
1255,AUSTIN,AUSTIN,sonidos y animales,sin color,Episodio 1,2024-01-02 13:07:34,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1256,AUSTIN,AUSTIN,animales y colores,green,Episodio 1,2024-01-02 13:08:22,Cadetes,1,8.024461,1.0,0.0,0.0,0.0
1257,AUSTIN,AUSTIN,animales y colores,yellow,Episodio 1,2024-01-02 13:08:39,Cadetes,0,17.03433,2.0,0.0,0.0,0.0
1258,AUSTIN,AUSTIN,animales y colores,violet,Episodio 1,2024-01-02 13:08:40,Cadetes,0,18.28441,3.0,0.0,0.0,0.0
1259,AUSTIN,AUSTIN,animales y colores,green,Episodio 1,2024-01-02 13:08:45,Cadetes,1,16.82627,4.0,0.0,0.0,0.0
1260,AUSTIN,AUSTIN,animales y colores,green,Episodio 1,2024-01-02 13:09:01,Cadetes,1,8.809003,5.0,0.0,0.0,0.0
1261,AUSTIN,AUSTIN,animales y colores,green,Episodio 1,2024-01-02 13:09:19,Cadetes,1,11.30548,6.0,0.0,0.0,0.0
1262,AUSTIN,AUSTIN,animales y colores,sin color,Episodio 1,2024-01-02 13:09:25,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1263,AUSTIN,AUSTIN,figuras y colores,yellow,Episodio 1,2024-01-02 13:10:12,Cadetes,1,9.978865,1.0,0.0,0.0,0.0
1264,AUSTIN,AUSTIN,figuras y colores,yellow,Episodio 1,2024-01-02 13:10:22,Cadetes,1,4.249607,2.0,0.0,0.0,0.0
1265,AUSTIN,AUSTIN,figuras y colores,yellow,Episodio 1,2024-01-02 13:11:08,Cadetes,1,4.4,3.0,0.0,0.0,0.0
1266,AUSTIN,AUSTIN,figuras y colores,yellow,Episodio 1,2024-01-02 13:11:53,Cadetes,1,4.4,4.0,0.0,0.0,0.0
1267,AUSTIN,AUSTIN,figuras y colores,sin color,Episodio 1,2024-01-02 13:11:59,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1268,AUSTIN,AUSTIN,partes del cuerpo,green,Episodio 1,2024-01-02 13:12:39,Cadetes,0,2.899094,1.0,0.0,0.0,0.0
1269,AUSTIN,AUSTIN,partes del cuerpo,violet,Episodio 1,2024-01-02 13:34:45,Cadetes,1,10.266,2.0,0.0,0.0,0.0
1270,AUSTIN,AUSTIN,partes del cuerpo,violet,Episodio 1,2024-01-02 13:34:52,Cadetes,1,1.350146,3.0,0.0,0.0,0.0
1271,AUSTIN,AUSTIN,partes del cuerpo,violet,Episodio 1,2024-01-02 13:35:01,Cadetes,1,2.700175,4.0,0.0,0.0,0.0
1272,AUSTIN,AUSTIN,partes del cuerpo,green,Episodio 1,2024-01-02 13:35:10,Cadetes,0,3.400126,5.0,0.0,0.0,0.0
1273,AUSTIN,AUSTIN,partes del cuerpo,violet,Episodio 1,2024-01-02 13:35:19,Cadetes,1,12.53435,6.0,0.0,0.0,0.0
1274,AUSTIN,AUSTIN,partes del cuerpo,sin color,Episodio 1,2024-01-02 13:35:25,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1275,AUSTIN,AUSTIN,sonidos y animales,yellow,Episodio 2,2024-01-02 13:36:31,Cadetes,1,4.740986,1.0,0.0,0.0,0.0
1276,AUSTIN,AUSTIN,sonidos y animales,yellow,Episodio 2,2024-01-02 13:36:41,Cadetes,0,10.31727,2.0,0.0,0.0,0.0
1277,AUSTIN,AUSTIN,sonidos y animales,yellow,Episodio 2,2024-01-02 13:36:42,Cadetes,1,2.866362,3.0,0.0,0.0,0.0
1278,AUSTIN,AUSTIN,sonidos y animales,yellow,Episodio 2,2024-01-02 13:36:57,Cadetes,1,6.60059,4.0,0.0,0.0,0.0
1279,AUSTIN,AUSTIN,sonidos y animales,yellow,Episodio 2,2024-01-02 13:37:16,Cadetes,1,10.30077,5.0,0.0,0.0,0.0
1280,AUSTIN,AUSTIN,sonidos y animales,sin color,Episodio 2,2024-01-02 13:37:25,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1281,AUSTIN,AUSTIN,animales y colores,green,Episodio 2,2024-01-02 13:38:11,Cadetes,1,8.35861,1.0,0.0,0.0,0.0
1282,AUSTIN,AUSTIN,animales y colores,green,Episodio 2,2024-01-02 13:38:24,Cadetes,1,4.810676,2.0,0.0,0.0,0.0
1283,AUSTIN,AUSTIN,animales y colores,green,Episodio 2,2024-01-02 13:38:35,Cadetes,1,3.094091,3.0,0.0,0.0,0.0
1284,AUSTIN,AUSTIN,animales y colores,yellow,Episodio 2,2024-01-02 13:38:53,Cadetes,0,17.76795,4.0,0.0,0.0,0.0
1285,AUSTIN,AUSTIN,animales y colores,blue,Episodio 2,2024-01-02 13:38:53,Cadetes,0,17.8508,5.0,0.0,0.0,0.0
1286,AUSTIN,AUSTIN,animales y colores,yellow,Episodio 2,2024-01-02 13:38:54,Cadetes,0,19.58448,6.0,0.0,0.0,0.0
1287,AUSTIN,AUSTIN,animales y colores,sin color,Episodio 2,2024-01-02 14:07:54,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1288,AUSTIN,AUSTIN,Sin interacción,sin color,Episodio 2,2024-01-02 14:07:54,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1289,LEONARDO,LEONARDO,sonidos y animales,blue,Episodio 1,2024-01-02 14:09:55,Cadetes,0,0.0,1.0,0.0,0.0,0.0
1290,LEONARDO,LEONARDO,sonidos y animales,blue,Episodio 1,2024-01-02 14:09:55,Cadetes,0,0.4167949,2.0,0.0,0.0,0.0
1291,LEONARDO,LEONARDO,sonidos y animales,blue,Episodio 1,2024-01-02 14:10:00,Cadetes,0,5.550276,3.0,0.0,0.0,0.0
1292,LEONARDO,LEONARDO,sonidos y animales,blue,Episodio 1,2024-01-02 14:10:06,Cadetes,1,14.19129,4.0,0.0,0.0,0.0
1293,LEONARDO,LEONARDO,sonidos y animales,blue,Episodio 1,2024-01-02 14:10:22,Cadetes,1,5.200753,5.0,0.0,0.0,0.0
1294,LEONARDO,LEONARDO,sonidos y animales,blue,Episodio 1,2024-01-02 14:10:32,Cadetes,0,9.916613,6.0,0.0,0.0,0.0
1295,LEONARDO,LEONARDO,sonidos y animales,blue,Episodio 1,2024-01-02 14:10:33,Cadetes,0,11.89996,7.0,0.0,0.0,0.0
1296,LEONARDO,LEONARDO,sonidos y animales,blue,Episodio 1,2024-01-02 14:10:34,Cadetes,1,5.317152,8.0,0.0,0.0,0.0
1297,LEONARDO,LEONARDO,sonidos y animales,blue,Episodio 1,2024-01-02 14:10:47,Cadetes,0,12.81713,9.0,0.0,0.0,0.0
1298,LEONARDO,LEONARDO,sonidos y animales,blue,Episodio 1,2024-01-02 14:10:50,Cadetes,0,15.98422,10.0,0.0,0.0,0.0
1299,LEONARDO,LEONARDO,sonidos y animales,blue,Episodio 1,2024-01-02 14:10:53,Cadetes,0,18.85082,11.0,0.0,0.0,0.0
1300,LEONARDO,LEONARDO,sonidos y animales,blue,Episodio 1,2024-01-02 14:10:55,Cadetes,1,13.06752,12.0,0.0,0.0,0.0
1301,LEONARDO,LEONARDO,sonidos y animales,sin color,Episodio 1,2024-01-02 14:11:05,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1302,LEONARDO,LEONARDO,animales y colores,green,Episodio 1,2024-01-02 14:11:53,Cadetes,1,7.947323,1.0,0.0,0.0,0.0
1303,LEONARDO,LEONARDO,animales y colores,green,Episodio 1,2024-01-02 14:12:04,Cadetes,1,5.331091,2.0,0.0,0.0,0.0
1304,LEONARDO,LEONARDO,animales y colores,violet,Episodio 1,2024-01-02 14:12:13,Cadetes,0,8.733901,3.0,0.0,0.0,0.0
1305,LEONARDO,LEONARDO,animales y colores,violet,Episodio 1,2024-01-02 14:12:13,Cadetes,0,9.050513,4.0,0.0,0.0,0.0
1306,LEONARDO,LEONARDO,animales y colores,violet,Episodio 1,2024-01-02 14:12:14,Cadetes,0,9.817283,5.0,0.0,0.0,0.0
1307,LEONARDO,LEONARDO,animales y colores,green,Episodio 1,2024-01-02 14:12:16,Cadetes,1,4.648288,6.0,0.0,0.0,0.0
1308,LEONARDO,LEONARDO,animales y colores,green,Episodio 1,2024-01-02 14:12:40,Cadetes,1,18.11278,7.0,0.0,0.0,0.0
1309,LEONARDO,LEONARDO,animales y colores,sin color,Episodio 1,2024-01-02 14:12:47,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1310,LEONARDO,LEONARDO,figuras y colores,violet,Episodio 1,2024-01-02 14:13:30,Cadetes,0,0.0,1.0,0.0,0.0,0.0
1311,LEONARDO,LEONARDO,figuras y colores,yellow,Episodio 1,2024-01-02 14:13:33,Cadetes,1,9.401887,2.0,0.0,0.0,0.0
1312,LEONARDO,LEONARDO,figuras y colores,yellow,Episodio 1,2024-01-02 14:13:40,Cadetes,1,1.732938,3.0,0.0,0.0,0.0
1313,LEONARDO,LEONARDO,figuras y colores,yellow,Episodio 1,2024-01-02 14:13:46,Cadetes,1,1.683365,4.0,0.0,0.0,0.0
1314,LEONARDO,LEONARDO,figuras y colores,violet,Episodio 1,2024-01-02 14:13:54,Cadetes,0,0.0,5.0,0.0,0.0,0.0
1315,LEONARDO,LEONARDO,figuras y colores,violet,Episodio 1,2024-01-02 14:13:57,Cadetes,0,0.0,6.0,0.0,0.0,0.0
1316,LEONARDO,LEONARDO,figuras y colores,yellow,Episodio 1,2024-01-02 14:13:58,Cadetes,1,6.766849,7.0,0.0,0.0,0.0
1317,LEONARDO,LEONARDO,figuras y colores,sin color,Episodio 1,2024-01-02 14:14:04,Cadetes,2,0.0,0.0,0.0,0.0,0.0
1318,LEONARDO,LEONARDO,partes del cuerpo,violet,Episodio 1,2024-01-02 14:14:46,Cadetes,1,4.68983,1.0,0.0,0.0,0.0
1319,LEONARDO,LEONARDO,partes del cuerpo,violet,Episodio 1,2024-01-02 14:14:57,Cadetes,1,5.733505,2.0,0.0,0.0,0.0
1320,LEONARDO,LEONARDO,partes del cuerpo,green,Episodio 1,2024-01-02 14:15:08,Cadetes,0,4.883725,3.0,0.0,0.0,0.0
1321,LEONARDO,LEONARDO,partes del cuerpo,violet,Episodio 1,2024-01-02 14:15:09,Cadetes,1,6.36677,4.0,0.0,0.0,0.0
